Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Rainfall_Bin,Yield_log,Pesticide_log,Fertilizer_log
tapioca,2016,Kharif     ,Nagaland,2380.0,48170,1959.8,364735.0,833.0,20.24818182,Very High,3.056271330298075,6.726233402358747,12.806929083194671
urad,2016,Rabi       ,Nagaland,820.0,670,1959.8,125665.0,287.0,0.806363636,Very High,0.5913157835640465,5.662960480135946,11.74138287270818
wheat,2016,Rabi       ,Nagaland,3380.0,6220,1959.8,517985.0,1183.0,1.838888889,Very High,1.043412739352633,7.076653815443951,13.157703493849356
other oilseeds,2016,Kharif     ,Nagaland,2430.0,1460,1959.8,372397.5,850.5,0.6,Very High,0.4700036292457356,6.746999500102743,12.827719796449976
arhar/tur,2016,Kharif     ,Punjab,5700.0,4900,635.9,873525.0,1995.0,0.902857143,Low,0.6433565161320048,7.59890045687141,13.680293173425234
bajra,2016,Kharif     ,Punjab,1200.0,700,635.9,183900.0,420.0,0.55,Low,0.4382549309311553,6.042632833682381,12.12215284831553
barley,2016,Rabi       ,Punjab,8300.0,31500,635.9,1271975.0,2905.0,3.753333333,Low,1.558846126247914,7.974532844130228,14.056082154779675
cotton(lint),2016,Kharif     ,Punjab,285000.0,1267000,635.9,43676250.0,99750.0,4.2325,Low,1.6548891753380177,11.510432359764517,17.592315056962846
gram,2016,Rabi       ,Punjab,1600.0,2200,635.9,245200.0,560.0,1.404285714,Low,0.8772528590285659,6.329720905522696,12.409833561339303
groundnut,2016,Kharif     ,Punjab,1200.0,2300,635.9,183900.0,420.0,1.95,Low,1.0818051703517284,6.042632833682381,12.12215284831553
guar seed,2016,Kharif     ,Punjab,33300.0,28700,635.9,5103225.0,11655.0,1.04125,Low,0.7135623653025378,9.363576347875041,15.445383446739356
maize,2016,Kharif     ,Punjab,116000.0,445000,635.9,17777000.0,40600.0,3.600769231,Low,1.5262235136450877,10.611547975828369,16.693416101157283
masoor,2016,Rabi       ,Punjab,700.0,400,635.9,107275.0,245.0,0.5425,Low,0.4334044767974058,5.5053315359323625,11.583160231652679
moong(green gram),2016,Kharif     ,Punjab,4800.0,4000,635.9,735600.0,1680.0,0.8025,Low,0.589174590176967,7.427144133408616,13.508443131145855
peas & beans (pulses),2016,Rabi       ,Punjab,3100.0,4200,635.9,475075.0,1085.0,1.375,Low,0.8649974374866045,6.990256500493881,13.071230070218144
rapeseed &mustard,2016,Rabi       ,Punjab,31700.0,44800,635.9,4858025.0,11095.0,1.461818182,Low,0.9009001753195589,9.314339961994667,15.39614274052664
rice,2016,Kharif     ,Punjab,3046000.0,12638000,635.9,466799500.0,1066100.0,4.066818182,Low,1.6227130430791004,13.879518625936438,19.961410389395812
sesamum,2016,Kharif     ,Punjab,3000.0,1100,635.9,459750.0,1050.0,0.308,Low,0.26849925303500694,6.957497370876951,13.038440317559363
sugarcane,2016,Whole Year ,Punjab,88000.0,7152000,635.9,13486000.0,30800.0,83.69333333,Low,4.4390368893513035,10.335302435967074,16.41716274242763
sunflower,2016,Rabi       ,Punjab,5800.0,9600,635.9,888850.0,2030.0,1.595,Low,0.953586516617852,7.616283561580385,13.69768489639942
urad,2016,Kharif     ,Punjab,2100.0,1100,635.9,321825.0,735.0,0.684,Low,0.521171915820135,6.601230118728877,12.681766305801808
wheat,2016,Rabi       ,Punjab,3495000.0,17636000,635.9,535608750.0,1223250.0,4.975,Low,1.7875840978175743,14.017022626645415,20.098914510333405
arhar/tur,2016,Kharif     ,Telangana,386156.0,261118,942.6,59178407.0,135154.6,0.711,Medium,0.5370779949100565,11.81418198628827,17.89606730359444
arhar/tur,2016,Rabi       ,Telangana,1289.0,1118,942.6,197539.25,451.15,0.728235294,Medium,0.5471008266214415,6.1140139831864895,12.193697640027786
bajra,2016,Kharif     ,Telangana,3134.0,2723,942.6,480285.5,1096.9,0.89,Medium,0.636576829071551,7.001154543240687,13.08213807982504
bajra,2016,Rabi       ,Telangana,13563.0,11791,942.6,2078529.75,4747.05,0.87875,Medium,0.6306066620850471,8.4654892864239,14.547171831888223
banana,2016,Kharif     ,Telangana,1579.0,72995,942.6,241981.75,552.65,45.93,Medium,3.8486571298063263,6.316532718144117,12.396621721606477
cashewnut,2016,Kharif     ,Telangana,1841.0,773,942.6,282133.25,644.35,0.395,Medium,0.33289441527332897,6.469792805281196,12.550138300467605
castor seed,2016,Kharif     ,Telangana,44442.0,26207,942.6,6810736.5,15554.7,0.538333333,Medium,0.43069957907002104,9.652182409926395,15.734010968884654
castor seed,2016,Rabi       ,Telangana,466.0,272,942.6,71414.5,163.1,0.521666667,Medium,0.4198062255978801,5.100475998096045,11.176270211602473
coriander,2016,Kharif     ,Telangana,46.0,20,942.6,7049.5,16.1,0.575,Medium,0.4542552722775964,2.8390784635086144,8.860853815277284
coriander,2016,Rabi       ,Telangana,1899.0,1212,942.6,291021.75,664.65,0.627,Medium,0.48673782823690076,6.500764006877926,12.581156721791993
cotton(lint),2016,Kharif     ,Telangana,1408760.0,3444408,942.6,215892470.0,493066.0,2.445666667,Medium,1.2371174030149779,13.108400346427818,19.190291022250754
cowpea(lobia),2016,Kharif     ,Telangana,1058.0,647,942.6,162138.5,370.3,0.55,Medium,0.4382549309311553,5.917010361183034,11.996212354782164
cowpea(lobia),2016,Rabi       ,Telangana,4900.0,5230,942.6,750925.0,1715.0,1.1,Medium,0.7419373447293773,7.447751280047908,13.529062390605066
dry chillies,2016,Kharif     ,Telangana,109671.0,401648,942.6,16807080.75,38384.85,3.338666667,Medium,1.4675670813254555,10.555444181083516,16.637310888291616
dry chillies,2016,Rabi       ,Telangana,14653.0,81224,942.6,2245572.25,5128.55,5.504347826,Medium,1.8724708495978581,8.542773215019007,14.624471391775034
garlic,2016,Rabi       ,Telangana,191.0,451,942.6,29270.75,66.85,2.74,Medium,1.3190856114264407,4.217299386280878,10.284378166077712
ginger,2016,Kharif     ,Telangana,1978.0,13817,942.6,303128.5,692.3,6.998,Medium,2.079191510424627,6.541462805948445,12.621915385924519
ginger,2016,Rabi       ,Telangana,39.0,272,942.6,5976.75,13.65,6.985,Medium,2.077564781666976,2.6844403354630764,8.69579952196271
gram,2016,Rabi       ,Telangana,101431.0,131781,942.6,15544300.75,35500.85,1.324827586,Medium,0.8436458797304462,10.477340086781744,16.55920468248609
groundnut,2016,Kharif     ,Telangana,26674.0,51597,942.6,4087790.5,9335.9,2.272380952,Medium,1.1855178398361623,9.141729570348389,15.223515406629563
groundnut,2016,Rabi       ,Telangana,140417.0,290379,942.6,21518905.25,49145.95,1.996896552,Medium,1.097577270554944,10.80257006871595,16.884442467152105
horse-gram,2016,Kharif     ,Telangana,353.0,135,942.6,54097.25,123.55,0.395714286,Medium,0.33340631720408637,4.8247072417081895,10.89855711680676
horse-gram,2016,Rabi       ,Telangana,1310.0,500,942.6,200757.5,458.5,0.360625,Medium,0.3079441530066748,6.1301389417957415,12.209857972133067
jowar,2016,Kharif     ,Telangana,61943.0,54600,942.6,9492764.75,21680.05,0.840526316,Medium,0.6100515720232278,9.984193886115122,16.066040566482368
jowar,2016,Rabi       ,Telangana,27810.0,33101,942.6,4261882.5,9733.5,1.1768,Medium,0.7778559084868996,9.183431555418965,15.2652217566824
maize,2016,Kharif     ,Telangana,636407.0,1756790,942.6,97529372.75,222742.45,3.304333333,Medium,1.4596222671189636,12.313775939737978,18.39566415982638
maize,2016,Rabi       ,Telangana,165415.0,1125685,942.6,25349848.75,57895.25,6.661666667,Medium,2.036229540633588,10.966407894624247,17.048283360962206
moong(green gram),2016,Kharif     ,Telangana,134700.0,82101,942.6,20642775.0,47145.0,0.648666667,Medium,0.49996688063329836,10.761004448831892,16.842875985657873
moong(green gram),2016,Rabi       ,Telangana,11023.0,9955,942.6,1689274.75,3858.05,0.90962963,Medium,0.6469093122606063,8.25817631817822,14.339810444749476
onion,2016,Kharif     ,Telangana,6153.0,92896,942.6,942947.25,2153.55,15.68529412,Medium,2.814527739857379,7.675337164027268,13.75676668206096
onion,2016,Rabi       ,Telangana,9423.0,309477,942.6,1444074.75,3298.05,31.11925926,Medium,3.4694558271688014,8.10138982722164,14.182980055507766
potato,2016,Kharif     ,Telangana,37.0,405,942.6,5670.25,12.95,10.795,Medium,2.4676757128596383,2.6354795082673745,8.643164830978174
potato,2016,Rabi       ,Telangana,3192.0,32377,942.6,489174.0,1117.2,10.56111111,Medium,2.4476469754073165,7.019475528592545,13.1004755776463
ragi,2016,Kharif     ,Telangana,838.0,971,942.6,128423.5,293.3,1.094285714,Medium,0.7392125472667664,5.684599655239428,11.763096462004938
ragi,2016,Rabi       ,Telangana,296.0,341,942.6,45362.0,103.6,1.1075,Medium,0.7455024108938735,4.650143551630823,10.72245207378078
rice,2016,Kharif     ,Telangana,889351.0,3028634,942.6,136293040.8,311272.85,3.229666667,Medium,1.4421231878254763,12.648428350331418,18.73031784474001
rice,2016,Rabi       ,Telangana,939223.0,3570445,942.6,143935924.8,328728.05,3.585,Medium,1.522790105708428,12.702989134207767,18.7848787987941
safflower,2016,Kharif     ,Telangana,5.0,5,942.6,766.25,1.75,1.0,Medium,0.6931471805599453,1.0116009116784799,6.642812693499845
safflower,2016,Rabi       ,Telangana,4364.0,2892,942.6,668783.0,1527.4,0.731111111,Medium,0.5487634630421979,7.331976715572745,13.413216417021482
sesamum,2016,Kharif     ,Telangana,3268.0,438,942.6,500821.0,1143.8,0.150555556,Medium,0.14024491789761492,7.042985228242241,13.124006027515604
sesamum,2016,Rabi       ,Telangana,17626.0,14161,942.6,2701184.5,6169.1,0.807272727,Medium,0.591818928279152,8.727470324223523,14.809201308683816
small millets,2016,Kharif     ,Telangana,851.0,799,942.6,130415.75,297.85,0.943333333,Medium,0.6644047115227647,5.699941775270263,11.778490371145821
small millets,2016,Rabi       ,Telangana,1.0,1,942.6,153.25,0.35,1.0,Medium,0.6931471805599453,0.3001045924503381,5.038574662785497
soyabean,2016,Kharif     ,Telangana,276543.0,322395,942.6,42380214.75,96790.05,1.270714286,Medium,0.8200944454332785,11.480309810312415,17.562192201636208
soyabean,2016,Rabi       ,Telangana,33.0,32,942.6,5057.25,11.55,0.985,Medium,0.6856189141391538,2.529720665577793,8.528775852659304
sugarcane,2016,Kharif     ,Telangana,29357.0,2061312,942.6,4498960.25,10274.95,65.524,Medium,4.197562784807894,9.237561492511436,15.3193570947611
sunflower,2016,Kharif     ,Telangana,951.0,719,942.6,145740.75,332.85,0.862,Medium,0.6216511788548753,5.810691790303878,11.889591498837099
sunflower,2016,Rabi       ,Telangana,4941.0,8865,942.6,757208.25,1729.35,1.781428571,Medium,1.022964670174712,7.456078979168212,13.537394914301855
sweet potato,2016,Rabi       ,Telangana,199.0,1672,942.6,30496.75,69.65,9.564,Medium,2.3574519944348857,4.257738109130536,10.325408189382523
tobacco,2016,Kharif     ,Telangana,2599.0,7080,942.6,398296.75,909.65,3.134,Medium,1.4192454612595766,6.8141586302445525,12.894955120145495
tobacco,2016,Rabi       ,Telangana,4005.0,11833,942.6,613766.25,1401.75,3.896923077,Medium,1.5886070644081185,7.2461898746310816,13.327371063602218
turmeric,2016,Kharif     ,Telangana,50566.0,305043,942.6,7749239.5,17698.1,5.839166667,Medium,1.922665891902359,9.781269069811518,15.863105396527216
turmeric,2016,Rabi       ,Telangana,9.0,54,942.6,1379.25,3.15,6.0,Medium,1.9459101490553132,1.423108334242607,7.230019921164154
urad,2016,Kharif     ,Telangana,41279.0,33776,942.6,6326006.75,14447.65,0.826666667,Medium,0.6024928124742962,9.578356263570598,15.66017990794973
urad,2016,Rabi       ,Telangana,10903.0,9010,942.6,1670884.75,3816.05,0.820416667,Medium,0.5990654127985072,8.247233151952074,14.328864433007848
wheat,2016,Rabi       ,Telangana,5409.0,7413,942.6,828929.25,1893.15,1.223571429,Medium,0.7991146550309983,7.546525468075751,13.627891293062595
arhar/tur,2016,Kharif     ,Tripura,5350.0,3772,2475.3,819887.5,1872.5,0.70875,Very High,0.5357621090560223,7.535563618233742,13.616923634385158
cotton(lint),2016,Kharif     ,Tripura,870.0,1358,2475.3,133327.5,304.5,1.55125,Very High,0.9365834351419176,5.72194977861165,11.800571286764962
cowpea(lobia),2016,Kharif     ,Tripura,3886.0,2476,2475.3,595529.5,1360.1,0.6375,Very High,0.4931706885272699,7.216048475338027,13.297207883930238
gram,2016,Rabi       ,Tripura,250.0,150,2475.3,38312.5,87.5,0.60375,Very High,0.4723446369477091,4.483002552013883,10.553557593479864
groundnut,2016,Kharif     ,Tripura,833.0,1091,2475.3,127657.25,291.55,1.305,Very High,0.8350806764486118,5.6786355922342455,11.75711205042845
groundnut,2016,Rabi       ,Tripura,1000.0,1584,2475.3,153250.0,350.0,1.59125,Very High,0.9521403847678523,5.860786223465865,11.939832379062649
jowar,2016,Kharif     ,Tripura,683.0,546,2475.3,104669.75,239.05,0.79625,Very High,0.5857011584110976,5.48084723497695,11.558574988200156
jute,2016,Kharif     ,Tripura,590.0,5369,2475.3,90417.5,206.5,9.11125,Very High,2.3136486653500254,5.335131339670753,11.412204171460827
linseed,2016,Rabi       ,Tripura,150.0,105,2475.3,22987.5,52.5,0.694285714,Very High,0.527261244345632,3.979681653901961,10.042749369869604
maize,2016,Kharif     ,Tripura,12196.0,16608,2475.3,1869037.0,4268.6,1.38375,Very High,0.8686748779324918,8.359275425019735,14.44093441795921
maize,2016,Rabi       ,Tripura,2500.0,3887,2475.3,383125.0,875.0,1.56,Very High,0.9400072584914712,6.775366090936392,12.8561191957834
masoor,2016,Rabi       ,Tripura,3800.0,2535,2475.3,582350.0,1330.0,0.6675,Very High,0.5113254988076417,7.193685818395112,13.274828637709714
mesta,2016,Kharif     ,Tripura,583.0,4961,2475.3,89344.75,204.05,8.505,Very High,2.2518179759403925,5.323253851838068,11.40026895370363
moong(green gram),2016,Kharif     ,Tripura,2228.0,1234,2475.3,341441.0,779.8,0.55,Very High,0.4382549309311553,6.660319035098882,12.740933104622888
moong(green gram),2016,Rabi       ,Tripura,1200.0,734,2475.3,183900.0,420.0,0.61375,Very High,0.4785606631787152,6.042632833682381,12.12215284831553
other  rabi pulses,2016,Rabi       ,Tripura,550.0,468,2475.3,84287.5,192.5,0.85,Very High,0.6151856390902334,5.2652775124698366,11.34200071712788
other kharif pulses,2016,Kharif     ,Tripura,23.0,22,2475.3,3524.75,8.05,0.966,Very High,0.6760010217249748,2.2027647577118348,8.16784845857235
peas & beans (pulses),2016,Rabi       ,Tripura,3200.0,2816,2475.3,490400.0,1120.0,0.86875,Very High,0.6252697581568596,7.02197642307216,13.102978702753772
rapeseed &mustard,2016,Rabi       ,Tripura,7500.0,6188,2475.3,1149375.0,2625.0,0.8175,Very High,0.5974619304255374,7.873217054862741,13.954729744378408
rice,2016,Autumn     ,Tripura,38136.0,101574,2475.3,5844342.0,13347.6,2.5475,Very High,1.2662431300520607,9.499166789415408,15.580984742806628
rice,2016,Kharif     ,Tripura,16843.0,18190,2475.3,2581189.75,5895.05,1.05875,Very High,0.722099002509713,8.68203791415886,14.763761381432875
rice,2016,Summer     ,Tripura,71877.0,231509,2475.3,11015150.25,25156.95,3.145,Very High,1.4219027885872582,10.13292922895746,16.21478226939984
rice,2016,Winter     ,Tripura,150250.0,463371,2475.3,23025812.5,52587.5,3.05375,Very High,1.3996423786393906,10.870252743643814,16.952126470643293
sesamum,2016,Kharif     ,Tripura,5590.0,3276,2475.3,856667.5,1956.5,0.59125,Very High,0.46451987088947927,7.579423427864958,13.660806308278824
small millets,2016,Kharif     ,Tripura,352.0,282,2475.3,53944.0,123.2,0.80125,Very High,0.5884808683315949,4.821893169499378,10.89572028798544
soyabean,2016,Rabi       ,Tripura,300.0,264,2475.3,45975.0,105.0,0.85875,Very High,0.6199042187922277,4.663439094112067,10.735874800187577
sugarcane,2016,Whole Year ,Tripura,822.0,44100,2475.3,125971.5,287.7,54.71125,Very High,4.020182101404411,5.665388086668889,11.743818908144497
urad,2016,Kharif     ,Tripura,2590.0,1496,2475.3,396917.5,906.5,0.565,Very High,0.4478858239921165,6.810693566139006,12.891486248921975
urad,2016,Rabi       ,Tripura,1250.0,969,2475.3,191562.5,437.5,0.7625,Very High,0.5667332557042867,6.083359811812238,12.162974625327427
wheat,2016,Rabi       ,Tripura,200.0,460,2475.3,30650.0,70.0,2.25625,Very High,1.18057622651954,4.2626798770413155,10.330420567259534
arhar/tur,2016,Kharif     ,Uttar Pradesh,337711.0,362858,965.3,51754210.75,118198.85,1.052222222,Medium,0.7189232167666455,11.680132114917797,17.762016373271482
bajra,2016,Kharif     ,Uttar Pradesh,907173.0,1736339,965.3,139024262.3,317510.55,1.466875,Medium,0.9029521674349745,12.668269474605978,18.750159031976928
banana,2016,Summer     ,Uttar Pradesh,3376.0,186413,965.3,517372.0,1181.6,55.18416667,Medium,4.028634985355239,7.07547068338673,13.156519363375526
barley,2016,Rabi       ,Uttar Pradesh,169985.0,460140,965.3,26050201.25,59494.75,2.778266667,Medium,1.3292653507598917,10.993660160411151,17.07553609004906
coriander,2016,Rabi       ,Uttar Pradesh,7002.0,3652,965.3,1073056.5,2450.7,0.533283582,Medium,0.42741156777880074,7.804536940468067,13.886022608247876
cotton(lint),2016,Kharif     ,Uttar Pradesh,5635.0,2018,965.3,863563.75,1972.25,0.357272727,Medium,0.30547733855179077,7.587437208588512,13.668824159281627
dry chillies,2016,Kharif     ,Uttar Pradesh,13194.0,12170,965.3,2021980.5,4617.9,0.933287671,Medium,0.6592220101570682,8.437911860488517,14.519588529163626
garlic,2016,Rabi       ,Uttar Pradesh,35151.0,223546,965.3,5386890.75,12302.85,6.333114754,Medium,1.9924003579732632,9.417667500513765,15.49947910678841
ginger,2016,Kharif     ,Uttar Pradesh,916.0,3756,965.3,140377.0,320.6,4.085714286,Medium,1.6264354888588513,5.773308537304811,11.852094063139184
gram,2016,Rabi       ,Uttar Pradesh,561686.0,626294,965.3,86078379.5,196590.1,1.237164179,Medium,0.8052090723048374,12.188881216087596,18.27076884030671
groundnut,2016,Kharif     ,Uttar Pradesh,94013.0,85006,965.3,14407492.25,32904.55,0.933898305,Medium,0.6595378129184893,10.401396615535516,16.483258993786862
guar seed,2016,Kharif     ,Uttar Pradesh,1831.0,1312,965.3,280600.75,640.85,0.732537313,Medium,0.5495869889351387,6.464354631530935,12.54469168326683
jowar,2016,Kharif     ,Uttar Pradesh,182923.0,183020,965.3,28032949.75,64023.05,1.03877193,Medium,0.7123476314862833,11.067014073003719,17.14889118873842
linseed,2016,Rabi       ,Uttar Pradesh,32381.0,17415,965.3,4962388.25,11333.35,0.505862069,Medium,0.40936553753389454,9.33559321678921,15.417397886348194
maize,2016,Kharif     ,Uttar Pradesh,727231.0,1364579,965.3,111448150.8,254530.85,1.737808219,Medium,1.0071576802202065,12.447181254490179,18.529070034437474
maize,2016,Rabi       ,Uttar Pradesh,12320.0,34521,965.3,1888040.0,4312.0,2.64037037,Medium,1.292085426472469,8.369388996647842,14.451050341553486
maize,2016,Summer     ,Uttar Pradesh,66929.0,125558,965.3,10256869.25,23425.15,1.884827586,Medium,1.0594651359558596,10.061608198751129,16.143458307311906
masoor,2016,Rabi       ,Uttar Pradesh,488964.0,471524,965.3,74933733.0,171137.4,0.943066667,Medium,0.6642674811808449,12.050227864857407,18.132114734276495
moong(green gram),2016,Kharif     ,Uttar Pradesh,44299.0,18358,965.3,6788821.75,15504.65,0.468474576,Medium,0.3842241586023435,9.648959752616506,15.730788104532289
moong(green gram),2016,Summer     ,Uttar Pradesh,47594.0,33556,965.3,7293780.5,16657.9,0.66015625,Medium,0.5069117244448543,9.72069988713043,15.802532693773744
onion,2016,Rabi       ,Uttar Pradesh,10526.0,146606,965.3,1613109.5,3684.1,13.93273973,Medium,2.7035560997395542,8.212052941297296,14.29367486065057
onion,2016,Summer     ,Uttar Pradesh,12815.0,173372,965.3,1963898.75,4485.25,13.28542857,Medium,2.6592400366327733,8.408772442461817,14.490442722805582
